0.003766	0.003682	0.073435	0.000089	0.000686	0.000088	0.069516	0.026917	-0.001383	0.000034	-0.001366	0.025276	0.003458	0.003841	0.055083	-0.000020	0.000175	-0.000020	0.057956	0.050175	0.001573	0.013532	0.001555	0.051084	0.002401	0.003651	0.062261	0.000246	0.000146	0.000243	0.060881	0.076030	-0.001297	0.000010	-0.001281	0.076218	0.001021	0.003464	0.057018	-0.000556	0.000118	-0.000549	0.058233	0.061401	0.000236	0.000267	0.000233	0.061739	0.001660	0.002779	0.032190	0.000917	0.000010	0.000906	0.029649	0.061909	0.000377	0.002257	0.000373	0.062351	0.002133	0.002450	1.001381	-0.000962	0.000066	-0.000950	1.001818	0.039132	-0.000162	0.000005	-0.000160	0.037832	0.001317	0.002652	0.006536	-0.000026	0.000025	-0.000026	0.005498	0.028207	0.000096	0.000022	0.000094	0.026930	0.001719	0.002512	0.017947	0.000280	0.000277	0.000277	0.015445	0.041561	-0.000913	0.000025	-0.000902	0.040553	0.003038	0.002443	0.027361	0.000150	0.001401	0.000149	0.025469	0.132483	0.001558	0.017608	0.001540	0.133978	2.499903	0.000064	2.499932	0.000081	2.499985	0.000109	 -> Initial
83.930054	14.173660	73.708254	-0.986086	7.539066	-0.974378	78.769605	105.623438	-0.628094	0.000018	-0.620434	106.836309	75.171555	9.322835	62.290009	1.160649	0.055051	1.146494	76.494145	67.031292	-0.454132	0.033697	-0.448594	53.390838	63.327065	102.589949	1074.788007	0.212445	0.048514	0.209855	953.334233	574.163153	49.532278	0.059353	48.928222	511.644736	312.573662	404.393457	5873.241236	-48.351501	0.041983	-47.761844	1940.635580	56512.966782	931.031904	0.024003	919.677767	29327.382135	1367.406484	1508.180569	12375.613836	-1296.382973	0.040187	-1280.573300	34460.021270	482887.196768	13156.389877	0.023503	12995.944832	448952.366053	2174.684795	2377.107713	2449.662819	-438.616423	0.052331	-433.267400	835.012406	4269.601312	-1320.533640	0.017660	-1304.429444	5141.837448	1362.935980	1478.313140	189240.232296	-7705.099278	0.033522	-7611.133911	68661.835370	38816.824800	14937.498609	0.043125	14755.332554	32051.670314	394.179336	395.437124	4663600.179634	-647.182226	0.022830	-639.289697	2649693.327228	6703.291061	345.064130	0.032468	340.855997	10658.620656	230.007617	354.644818	287.821775	-0.000000	250.754136	-0.000000	254.695442	322.561806	-48.028154	0.065200	-47.442441	171.301044	1.904192	30.001060	1.828766	0.001106	1.657148	0.175173	Rejected
68.252500	44.641127	285.922020	0.305835	2.338150	0.302203	290.001707	881.782391	-0.878434	0.000054	-0.867722	880.197062	61.329465	40.991324	66.241951	-11.862852	0.029862	-11.718182	15.859207	41.744065	-6.377896	0.013689	-6.300116	20.806015	51.655245	34.259789	69.671068	-32.160310	0.048401	-31.768108	92.605752	112.629855	10.496986	0.037516	10.368973	127.574101	104.238619	143.279676	1354.070224	-42.558880	0.016813	-42.039865	895.333021	33762.065546	122.766641	0.017174	121.269475	22132.117256	528.168943	588.057532	9155.419549	-464.979633	0.052314	-459.309105	3914.047969	16093.653762	1759.642990	0.022777	1738.183759	10951.905603	839.507852	890.526560	1595.230891	0.000000	457.699439	0.000000	270.995993	824.631655	-304.317894	0.001054	-300.606671	268.988889	524.590844	535.464602	5351.109725	60.209143	0.076008	59.474879	6210.934513	2100.267573	2453.897991	0.013144	2423.972169	21349.209241	158.386314	164.809443	5176.233918	-171.383497	0.043011	-169.293438	4764.113880	3733.602209	3.115394	0.027943	3.077401	5491.726939	104.556678	219.366642	401.875489	10.249897	0.033027	10.124897	240.876398	368.734324	12.431933	0.016008	12.280323	227.832249	1.526894	22.355589	1.500364	0.002355	1.528330	0.116500	Rejected
42.381866	65.831915	393.621745	-1.844995	14.107116	-1.823088	371.440806	1662.554833	1.665358	0.000033	1.645048	1660.354398	36.855259	64.574400	117.593303	-5.673128	0.031040	-5.603942	93.335274	49.458549	-1.128100	0.016802	-1.114342	18.062391	39.332346	39.359213	136.492126	-15.936868	0.033583	-15.742514	110.525234	212.323351	0.663911	0.013616	0.655814	51.115888	24.172812	40.813296	382.479492	-10.898784	0.079670	-10.765871	188.694237	527.183476	11.391286	0.036951	11.252367	365.377858	153.036139	146.003438	88.887934	17.025761	0.040874	16.818128	60.298030	625.732235	154.508303	0.009710	152.624040	519.366980	243.293154	201.807077	220.510768	13.631414	0.010004	13.465176	84.963894	208.781830	-141.581684	0.018423	-139.855065	233.541099	155.174046	121.126146	788.019324	62.827341	0.046580	62.061148	680.808100	354.494420	229.078825	0.072800	226.285159	484.597573	60.063972	42.699554	206.388870	-18.628875	0.085951	-18.401692	191.386465	62.761298	8.572730	0.029982	8.468184	63.981383	54.459323	50.362995	60.700527	4.089156	0.019387	4.039287	29.452571	43.479142	10.064839	0.063463	9.942096	13.677501	1.631021	11.260521	1.613974	0.005274	1.503681	0.054845	Rejected
9.259224	13.690381	101.370537	0.158775	1.213845	0.156889	97.791058	255.111661	-0.191033	0.000070	-0.188703	254.686746	8.291933	15.296124	18.493069	-5.132855	0.024929	-5.070259	14.989461	4.707593	1.687751	0.019210	1.667169	8.747839	11.057969	17.831851	23.113770	-0.628238	0.052219	-0.620577	15.193847	5.048667	-3.843060	0.026711	-3.796193	14.418779	6.577395	13.635416	20.169821	-6.923832	0.022161	-6.839394	13.607436	1.818974	-0.161693	0.025284	-0.159721	9.181419	27.477405	33.220578	73.734165	4.541265	0.038442	4.485883	60.461155	2.817401	3.143380	0.052681	3.105046	32.552446	38.150637	42.979670	46.702471	-5.277717	0.008420	-5.213354	23.087613	31.082170	-22.809490	0.024129	-22.531324	18.311415	27.032708	30.970856	1611.608651	22.787869	42.379234	22.861810	1571.360480	49.759987	7.507566	0.055938	7.416010	48.086210	24.714660	15.237686	6.512071	-2.393262	0.039881	-2.364076	18.799624	4.875033	1.130159	0.048131	1.116376	3.447741	31.019108	23.536462	14.092934	-0.460322	0.018839	-0.454709	23.823432	16.528644	-2.136635	0.005176	-2.110578	12.586923	1.519215	2.305359	1.517845	0.001875	1.500330	0.010771	Rejected
0.634383	0.980778	7.370560	0.010794	0.082526	0.010666	7.100778	14.162327	-0.014318	0.000051	-0.014143	14.142098	0.514405	1.045499	5.674519	-0.095141	0.012725	-0.093980	5.613056	0.879756	0.087839	0.002618	0.086768	0.927600	0.398896	1.035692	8.684973	-0.000000	5.007618	0.000000	9.753218	1.905780	0.043015	0.008050	0.042491	2.128414	2.745080	4.064750	7.296985	-0.406510	0.008036	-0.401553	3.749952	2.977260	-0.491682	0.018076	-0.485686	2.445578	3.529965	4.627589	42.814009	-0.141853	0.004953	-0.140123	42.658107	7.617422	0.295665	0.020151	0.292059	8.063992	3.135390	3.573100	6.796035	-0.051610	2.678017	-0.051586	0.733677	5.249040	-0.394056	0.037338	-0.389251	5.844120	4.057899	2.533788	58.905816	-0.085117	6.800539	-0.085366	58.512521	18.838916	0.162230	0.001755	0.160251	18.840254	12.271141	1.277825	5.862224	0.015941	0.101715	0.015739	6.200289	2.266544	-0.063810	0.015336	-0.063031	2.475163	18.808952	1.508288	2.329831	-0.042429	0.004903	-0.041912	3.112914	5.888005	0.013367	0.001689	0.013204	6.210497	1.501298	0.168416	1.501149	0.000171	1.501255	0.000789	Rejected
0.020517	0.033400	0.146810	0.000318	0.002440	0.000314	0.135056	0.453180	-0.001685	0.000026	-0.001664	0.453878	0.014556	0.029444	0.283698	-0.001534	0.023234	-0.001517	0.287485	0.273994	0.003151	0.032129	0.003111	0.271198	0.037360	0.050585	0.821827	-0.000727	0.048330	-0.000727	0.805147	0.085047	0.000143	0.003160	0.000142	0.090881	0.149218	0.174671	2.749118	0.006477	0.203408	0.006426	2.726584	0.917919	-0.008568	0.007489	-0.008464	0.913508	0.264126	0.179222	2.646430	-0.008249	0.000128	-0.008148	2.636514	0.998823	0.009790	0.009333	0.009670	0.993605	0.776254	0.124606	1.330703	0.005561	0.100568	0.005502	1.310328	0.527896	-0.007090	0.000377	-0.007003	0.527301	2.901831	0.087061	53.261912	-0.004379	0.000392	-0.004326	53.261922	0.847996	0.004426	0.000400	0.004372	0.847470	10.801811	0.045035	0.449996	0.002627	0.035031	0.002598	0.450669	0.554597	-0.003008	0.004443	-0.002971	0.557312	17.035470	0.050160	0.263025	-0.001752	0.021246	-0.001732	0.277824	0.571422	0.002938	0.000201	0.002902	0.583139	1.532829	0.005513	1.532691	0.000081	1.532909	0.000113	Rejected
0.002962	0.003825	0.070338	0.000092	0.000716	0.000091	0.066440	0.019697	-0.001387	0.000038	-0.001371	0.017869	0.002542	0.003594	0.037834	-0.000043	0.000310	-0.000043	0.040788	0.065279	0.001598	0.013645	0.001579	0.066195	0.005189	0.004072	0.090368	0.000225	0.000621	0.000222	0.089168	0.073638	-0.001276	0.000003	-0.001260	0.073650	0.020070	0.006048	0.121349	-0.000424	0.000458	-0.000419	0.123425	0.096357	0.000105	0.000017	0.000103	0.096399	0.069356	0.005586	0.042770	0.000767	0.000065	0.000758	0.039601	0.099254	0.000524	0.003147	0.000518	0.099791	0.254316	0.004055	0.040388	-0.000850	0.000021	-0.000840	0.039715	0.046976	-0.000262	0.000010	-0.000259	0.045463	0.951617	0.003824	0.021131	-0.000114	0.000043	-0.000113	0.018810	0.035672	0.000138	0.000030	0.000136	0.034242	3.555934	0.003134	0.024271	0.000385	0.001280	0.000380	0.021787	0.044685	-0.000848	0.000042	-0.000838	0.043638	5.613718	0.002963	0.032734	0.000015	0.000113	0.000014	0.030787	0.038906	0.001426	0.015027	0.001409	0.039112	2.180587	0.000127	2.180558	0.000081	2.180655	0.000109	Rejected
0.003757	0.003683	0.073365	0.000089	0.000687	0.000088	0.069525	0.026935	-0.001383	0.000042	-0.001366	0.025184	0.003445	0.003839	0.054819	-0.000020	0.000183	-0.000020	0.057871	0.050385	0.001573	0.013568	0.001555	0.051298	0.002387	0.003654	0.062175	0.000246	0.000133	0.000243	0.060856	0.075955	-0.001297	0.000017	-0.001281	0.076149	0.001215	0.003483	0.056995	-0.000555	0.000098	-0.000548	0.058734	0.061672	0.000235	0.000035	0.000232	0.061749	0.002085	0.002801	0.032126	0.000916	0.000006	0.000905	0.029561	0.061736	0.000378	0.002269	0.000374	0.062475	0.003034	0.002461	0.293552	-0.000961	0.000042	-0.000950	0.293069	0.039188	-0.000163	0.000033	-0.000161	0.037919	0.010619	0.002661	0.006650	-0.000027	0.000052	-0.000027	0.005585	0.028249	0.000096	0.000009	0.000095	0.026969	0.042663	0.002516	0.017942	0.000281	0.000308	0.000278	0.015732	0.041570	-0.000912	0.000012	-0.000901	0.040485	0.067599	0.002446	0.027424	0.000149	0.001332	0.000147	0.025493	0.135071	0.001556	0.017584	0.001538	0.136522	2.496222	0.000064	2.496250	0.000081	2.496304	0.000109	Accepted
0.003730	0.003686	0.073354	0.000089	0.000686	0.000088	0.069437	0.026694	-0.001383	0.000022	-0.001366	0.025016	0.003408	0.003832	0.054472	-0.000021	0.000196	-0.000021	0.057672	0.050495	0.001574	0.013569	0.001556	0.051411	0.002352	0.003662	0.062464	0.000246	0.000107	0.000243	0.061302	0.075907	-0.001296	0.000003	-0.001281	0.076015	0.001828	0.003539	0.057895	-0.000552	0.000123	-0.000545	0.059625	0.061924	0.000232	0.000240	0.000229	0.061456	0.004072	0.002852	0.031477	0.000913	0.000024	0.000902	0.028924	0.061927	0.000381	0.002289	0.000377	0.062666	0.011241	0.002474	0.010668	-0.000960	0.000013	-0.000948	0.010329	0.039266	-0.000164	0.000005	-0.000162	0.037998	0.043409	0.002674	0.006824	-0.000029	0.000062	-0.000028	0.005642	0.028413	0.000096	0.000016	0.000095	0.027135	0.165289	0.002526	0.017897	0.000284	0.000351	0.000281	0.015513	0.041581	-0.000909	0.000110	-0.000898	0.040508	0.261179	0.002455	0.027622	0.000145	0.001270	0.000143	0.025635	0.135293	0.001551	0.017421	0.001533	0.136806	2.485204	0.000065	2.485230	0.000081	2.485286	0.000109	Accepted
